"reporting_year","station_eu_code","date","PM2.5"
2020,"IT1575A",2020-02-09,11.5181
2020,"IT1575A",2020-02-10,8.3842
2020,"IT1575A",2020-02-11,9.2186
2020,"IT1575A",2020-02-12,9.2796
2020,"IT1575A",2020-02-13,5.5759
2020,"IT1575A",2020-02-14,11.4571
2020,"IT1575A",2020-02-15,8.486
2020,"IT1575A",2020-02-16,13.0444
2020,"IT1575A",2020-02-17,7.2039
2020,"IT1575A",2020-02-18,9.6459
2020,"IT1575A",2020-02-19,6.6952
2020,"IT1575A",2020-02-20,6.3085
2020,"IT1575A",2020-02-21,7.4481
2020,"IT1575A",2020-02-22,9.6256
2020,"IT1575A",2020-02-23,3.602
2020,"IT1575A",2020-02-24,6.8376
2020,"IT1575A",2020-02-25,6.2068
2020,"IT1575A",2020-02-26,7.9976
2020,"IT1575A",2020-02-27,9.6459
2020,"IT1575A",2020-02-28,7.672
2020,"IT1575A",2020-02-29,8.6081
2020,"IT1575A",2020-03-01,19.2715
2020,"IT1575A",2020-03-02,5.9274
2020,"IT1575A",2020-03-03,4.0293
2020,"IT1575A",2020-03-04,5.1893
2020,"IT1575A",2020-03-05,6.8173
2020,"IT1575A",2020-03-06,8.1604
2020,"IT1575A",2020-03-07,8.4656
2020,"IT1575A",2020-03-08,9.1779
2020,"IT1575A",2020-03-09,5.3521
2020,"IT1575A",2020-03-10,3.663
2020,"IT1575A",2020-03-11,7.3464
2020,"IT1575A",2020-03-12,6.6545
2020,"IT1575A",2020-03-13,6.8987
2020,"IT1575A",2020-03-14,8.6895
2020,"IT1575A",2020-03-15,8.2214
2020,"IT1575A",2020-03-16,7.0411
2020,"IT1575A",2020-03-17,10.1343
2020,"IT1575A",2020-03-18,7.326
2020,"IT1575A",2020-03-19,8.7098
2020,"IT1575A",2020-03-20,10.8873
2020,"IT1575A",2020-03-21,8.0993
2020,"IT1575A",2020-03-22,13.1461
2020,"IT1575A",2020-03-23,14.3061
2020,"IT1575A",2020-03-24,8.1807
2020,"IT1575A",2020-03-25,5.5963
2020,"IT1575A",2020-03-26,4.4567
2020,"IT1575A",2020-03-27,4.3753
2020,"IT1575A",2020-03-28,8.2011
2020,"IT1575A",2020-03-29,8.3842
2020,"IT1575A",2020-03-30,9.6052
2020,"IT1575A",2020-03-31,11.8844
2020,"IT1575A",2020-04-01,7.9976
2020,"IT1575A",2020-04-02,9.0151
2020,"IT1575A",2020-04-03,8.6895
2020,"IT1575A",2020-04-04,6.0847
2020,"IT1575A",2020-04-05,8.2621
2020,"IT1575A",2020-04-06,10.1954
2020,"IT1575A",2020-04-07,11.9862
2020,"IT1575A",2020-04-08,7.4888
2020,"IT1575A",2020-04-09,14.4892
2020,"IT1575A",2020-04-10,20.0244
2020,"IT1575A",2020-04-15,16.8276
2020,"IT1575A",2020-04-16,10.1547
2020,"IT1575A",2020-04-17,17.5213
2020,"IT1575A",2020-04-18,14.652
2020,"IT1575A",2020-04-19,11.4774
2020,"IT1575A",2020-04-20,12.0676
2020,"IT1575A",2020-04-21,5.6777
2020,"IT1575A",2020-04-22,6.6138
2020,"IT1575A",2020-04-23,5.7998
2020,"IT1575A",2020-04-24,7.5499
2020,"IT1575A",2020-04-25,6.105
2020,"IT1575A",2020-04-26,8.0586
2020,"IT1575A",2020-04-27,4.4974
2020,"IT1575A",2020-04-28,5.9219
2020,"IT1575A",2020-04-29,3.7851
2020,"IT1575A",2020-04-30,3.9072
2020,"IT1575A",2020-05-01,11.6606
2020,"IT1575A",2020-05-02,6.1661
2020,"IT1575A",2020-05-03,4.0293
2020,"IT1575A",2020-05-04,3.3578
2020,"IT1575A",2020-05-05,5.0061
2020,"IT1575A",2020-05-06,5.9219
2020,"IT1575A",2020-05-07,6.8376
2020,"IT1575A",2020-05-08,8.9744
2020,"IT1575A",2020-05-09,9.2796
2020,"IT1575A",2020-05-10,11.5385
2020,"IT1575A",2020-05-11,7.7737
2020,"IT1575A",2020-05-12,5.5556
2020,"IT1575A",2020-05-13,10.2971
2020,"IT1575A",2020-05-14,8.2418
2020,"IT1575A",2020-05-15,5.4742
2020,"IT1575A",2020-05-16,11.6809
2020,"IT1575A",2020-05-17,12.1897
2020,"IT1575A",2020-05-18,6.5934
2020,"IT1575A",2020-05-19,7.6313
2020,"IT1575A",2020-05-20,5.8201
2020,"IT1575A",2020-05-21,5.3724
2020,"IT1575A",2020-05-22,7.8551
2020,"IT1575A",2020-05-23,9.8494
2020,"IT1575A",2020-05-24,6.7562
2020,"IT1575A",2020-05-25,5.0061
2020,"IT1575A",2020-05-26,3.7444
2020,"IT1575A",2020-05-27,7.2446
2020,"IT1575A",2020-05-28,4.1718
2020,"IT1575A",2020-05-29,4.2939
2020,"IT1575A",2020-05-30,4.416
2020,"IT1575A",2020-05-31,6.0236
2020,"IT1575A",2020-06-01,6.9394
2020,"IT1575A",2020-06-02,6.8783
2020,"IT1575A",2020-06-03,9.1372
2020,"IT1575A",2020-06-04,9.8291
2020,"IT1575A",2020-06-05,9.4424
2020,"IT1575A",2020-06-06,4.3956
2020,"IT1575A",2020-06-07,5.9829
2020,"IT1575A",2020-06-08,5.6166
2020,"IT1575A",2020-06-09,4.7212
2020,"IT1575A",2020-06-10,3.9886
2020,"IT1575A",2020-06-11,3.256
2020,"IT1575A",2020-06-12,10.928
2020,"IT1575A",2020-06-13,7.1429
2020,"IT1575A",2020-06-14,6.919
2020,"IT1575A",2020-06-15,5.5759
2020,"IT1575A",2020-06-16,4.8637
2020,"IT1575A",2020-06-17,5.0468
2020,"IT1575A",2020-06-18,4.2125
2020,"IT1575A",2020-06-19,6.9394
2020,"IT1575A",2020-06-20,8.1197
2020,"IT1575A",2020-06-21,7.672
2020,"IT1575A",2020-06-22,7.8551
2020,"IT1575A",2020-06-23,7.0818
2020,"IT1575A",2020-06-24,6.919
2020,"IT1575A",2020-06-25,6.9394
2020,"IT1575A",2020-06-26,7.2243
2020,"IT1575A",2020-06-27,8.3232
2020,"IT1575A",2020-06-28,7.8958
2020,"IT1575A",2020-06-29,8.5877
2020,"IT1575A",2020-06-30,5.5556
2020,"IT1576A",2020-01-01,11.5181
2020,"IT1576A",2020-01-02,7.7737
2020,"IT1576A",2020-01-03,10.5006
2020,"IT1576A",2020-01-04,10.114
2020,"IT1576A",2020-01-05,9.6052
2020,"IT1576A",2020-01-06,9.707
2020,"IT1576A",2020-01-07,11.2943
2020,"IT1576A",2020-01-08,8.6488
2020,"IT1576A",2020-01-09,7.8348
2020,"IT1576A",2020-01-10,7.5702
2020,"IT1576A",2020-01-11,8.8523
2020,"IT1576A",2020-01-12,9.8291
2020,"IT1576A",2020-01-13,5.8608
2020,"IT1576A",2020-01-14,11.8437
2020,"IT1576A",2020-01-15,10.5006
2020,"IT1576A",2020-01-16,12.4949
2020,"IT1576A",2020-01-17,12.4098
2020,"IT1576A",2020-01-18,7.9772
2020,"IT1576A",2020-01-19,5.6573
2020,"IT1576A",2020-01-20,11.742
2020,"IT1576A",2020-01-21,11.7013
2020,"IT1576A",2020-01-22,10.989
2020,"IT1576A",2020-01-23,10.5006
2020,"IT1576A",2020-01-24,9.4017
2020,"IT1576A",2020-01-25,11.1518
2020,"IT1576A",2020-01-26,14.6927
2020,"IT1576A",2020-01-27,10.8059
2020,"IT1576A",2020-01-28,6.7766
2020,"IT1576A",2020-01-29,4.477
2020,"IT1576A",2020-01-30,8.4656
2020,"IT1576A",2020-01-31,7.4074
2020,"IT1576A",2020-02-01,10.8873
2020,"IT1576A",2020-02-02,9.3
2020,"IT1576A",2020-02-03,6.9801
2020,"IT1576A",2020-02-04,11.8437
2020,"IT1576A",2020-02-05,14.9369
2020,"IT1576A",2020-02-06,8.4046
2020,"IT1576A",2020-02-07,9.4424
2020,"IT1576A",2020-02-08,4.9654
2020,"IT1576A",2020-02-09,8.547
2020,"IT1576A",2020-02-10,7.4481
2020,"IT1576A",2020-02-11,12.8409
2020,"IT1576A",2020-02-12,8.1604
2020,"IT1576A",2020-02-13,6.6341
2020,"IT1576A",2020-02-14,7.9569
2020,"IT1576A",2020-02-15,6.8376
2020,"IT1576A",2020-02-16,7.0208
2020,"IT1576A",2020-02-17,6.7359
2020,"IT1576A",2020-02-18,6.1864
2020,"IT1576A",2020-02-19,24.2165
2020,"IT1576A",2020-02-20,7.2039
2020,"IT1576A",2020-02-21,11.5792
2020,"IT1576A",2020-02-22,10.6634
2020,"IT1576A",2020-02-23,9.7477
2020,"IT1576A",2020-02-24,8.8726
2020,"IT1576A",2020-02-25,7.5499
2020,"IT1576A",2020-02-26,8.486
2020,"IT1576A",2020-02-27,7.2853
2020,"IT1576A",2020-02-28,6.4103
2020,"IT1576A",2020-02-29,5.7998
2020,"IT1576A",2020-03-01,11.0297
2020,"IT1576A",2020-03-02,11.8326
2020,"IT1576A",2020-03-03,7.9162
2020,"IT1576A",2020-03-04,5.2096
2020,"IT1576A",2020-03-05,4.1107
2020,"IT1576A",2020-03-06,7.6313
2020,"IT1576A",2020-03-07,8.5063
2020,"IT1576A",2020-03-08,7.4278
2020,"IT1576A",2020-03-09,5.9015
2020,"IT1576A",2020-03-10,5.2503
2020,"IT1576A",2020-03-11,6.8987
2020,"IT1576A",2020-03-12,9.4424
2020,"IT1576A",2020-03-13,7.3667
2020,"IT1576A",2020-03-14,6.0033
2020,"IT1576A",2020-03-15,9.0965
2020,"IT1576A",2020-03-16,11.2332
2020,"IT1576A",2020-03-17,12.8002
2020,"IT1576A",2020-03-18,7.5906
2020,"IT1576A",2020-03-19,11.1925
2020,"IT1576A",2020-03-20,7.1632
2020,"IT1576A",2020-03-21,9.6256
2020,"IT1576A",2020-03-22,9.1982
2020,"IT1576A",2020-03-23,7.4685
2020,"IT1576A",2020-03-24,9.4017
2020,"IT1576A",2020-03-25,4.7619
2020,"IT1576A",2020-03-26,5.1486
2020,"IT1576A",2020-03-27,5.6573
2020,"IT1576A",2020-03-28,4.7823
2020,"IT1576A",2020-03-29,4.7416
2020,"IT1576A",2020-03-30,7.7941
2020,"IT1576A",2020-03-31,10.3582
2020,"IT1576A",2020-04-01,5.4538
2020,"IT1576A",2020-04-02,7.9365
2020,"IT1576A",2020-04-03,5.8405
2020,"IT1576A",2020-04-04,5.9219
2020,"IT1576A",2020-04-05,7.3667
2020,"IT1576A",2020-04-06,6.6341
2020,"IT1576A",2020-04-07,8.9133
2020,"IT1576A",2020-04-08,12.1897
2020,"IT1576A",2020-04-09,9.6663
2020,"IT1576A",2020-04-10,10.8669
2020,"IT1576A",2020-04-11,9.0151
2020,"IT1576A",2020-04-12,5.4945
2020,"IT1576A",2020-04-13,7.3057
2020,"IT1576A",2020-04-14,16.2393
2020,"IT1576A",2020-04-15,10.7448
2020,"IT1576A",2020-04-16,8.0383
2020,"IT1576A",2020-04-17,10.3175
2020,"IT1576A",2020-04-18,7.9569
2020,"IT1576A",2020-04-19,8.7709
2020,"IT1576A",2020-04-20,10.114
2020,"IT1576A",2020-04-21,5.1282
2020,"IT1576A",2020-04-22,4.07
2020,"IT1576A",2020-04-23,6.0847
2020,"IT1576A",2020-04-24,5.9626
2020,"IT1576A",2020-04-25,6.8987
2020,"IT1576A",2020-04-26,5.4131
2020,"IT1576A",2020-04-27,3.5409
2020,"IT1576A",2020-04-28,10.0122
2020,"IT1576A",2020-04-29,6.6545
2020,"IT1576A",2020-04-30,4.6195
2020,"IT1576A",2020-05-01,6.2678
2020,"IT1576A",2020-05-02,4.7009
2020,"IT1576A",2020-05-03,6.0643
2020,"IT1576A",2020-05-04,6.044
2020,"IT1576A",2020-05-05,4.5177
2020,"IT1576A",2020-05-06,5.4945
2020,"IT1576A",2020-05-07,3.5206
2020,"IT1576A",2020-05-08,3.2357
2020,"IT1576A",2020-05-09,3.4392
2020,"IT1576A",2020-05-10,3.4799
2020,"IT1576A",2020-05-11,7.1632
2020,"IT1576A",2020-05-12,6.2475
2020,"IT1576A",2020-05-13,5.4538
2020,"IT1576A",2020-05-14,3.9276
2020,"IT1576A",2020-05-15,6.2475
2020,"IT1576A",2020-05-16,4.3956
2020,"IT1576A",2020-05-17,7.7127
2020,"IT1576A",2020-05-18,3.6834
2020,"IT1576A",2020-05-19,5.8405
2020,"IT1576A",2020-05-20,4.8433
2020,"IT1576A",2020-05-21,5.5759
2020,"IT1576A",2020-05-22,2.442
2020,"IT1576A",2020-05-25,1.8722
2020,"IT1576A",2020-05-26,7.8144
2020,"IT1576A",2020-05-27,5.5149
2020,"IT1576A",2020-05-28,5.0875
2020,"IT1576A",2020-05-29,3.9886
2020,"IT1576A",2020-05-30,5.0468
2020,"IT1576A",2020-05-31,4.0904
2020,"IT1576A",2020-06-01,4.5584
2020,"IT1576A",2020-06-02,6.2271
2020,"IT1576A",2020-06-03,5.7591
2020,"IT1576A",2020-06-04,5.3928
2020,"IT1576A",2020-06-05,4.8637
2020,"IT1576A",2020-06-06,6.2882
2020,"IT1576A",2020-06-07,6.4917
2020,"IT1576A",2020-06-08,9.707
2020,"IT1576A",2020-06-09,4.6195
2020,"IT1576A",2020-06-10,5.4538
2020,"IT1576A",2020-06-11,6.0033
2020,"IT1576A",2020-06-12,5.698
2020,"IT1576A",2020-06-13,4.7619
2020,"IT1576A",2020-06-14,6.4917
2020,"IT1576A",2020-06-15,5.7998
2020,"IT1576A",2020-06-16,3.1542
2020,"IT1576A",2020-06-17,4.3956
2020,"IT1576A",2020-06-18,4.5991
2020,"IT1576A",2020-06-19,4.5788
2020,"IT1576A",2020-06-20,5.1893
2020,"IT1576A",2020-06-21,4.4567
2020,"IT1576A",2020-06-22,5.3928
2020,"IT1576A",2020-06-23,7.2039
2020,"IT1576A",2020-06-24,6.451
2020,"IT1576A",2020-06-25,3.4798
2020,"IT1576A",2020-06-26,5.2503
2020,"IT1576A",2020-06-27,6.5731
2020,"IT1576A",2020-06-28,5.1893
2020,"IT1576A",2020-06-29,5.7998
2020,"IT1576A",2020-06-30,4.4567
2020,"IT2010A",2020-01-01,22.8
2020,"IT2010A",2020-01-02,23.2
2020,"IT2010A",2020-01-03,21.6
2020,"IT2010A",2020-01-04,15.6
2020,"IT2010A",2020-01-05,19
2020,"IT2010A",2020-01-06,16.2
2020,"IT2010A",2020-01-22,11.5
2020,"IT2010A",2020-01-23,16.5
2020,"IT2010A",2020-01-24,16.1
2020,"IT2010A",2020-01-25,17.5
2020,"IT2010A",2020-01-26,21.7
2020,"IT2010A",2020-01-27,9.6
2020,"IT2010A",2020-01-28,5.8
2020,"IT2010A",2020-01-29,7.8
2020,"IT2010A",2020-01-30,7.6
2020,"IT2010A",2020-01-31,8.7
2020,"IT2010A",2020-02-01,10.2
2020,"IT2010A",2020-02-02,4.3
2020,"IT2010A",2020-02-03,8.2
2020,"IT2010A",2020-02-04,19.5
2020,"IT2010A",2020-02-05,7.1
2020,"IT2010A",2020-02-06,10.1
2020,"IT2010A",2020-02-07,16.3
2020,"IT2010A",2020-02-11,8.6
2020,"IT2010A",2020-02-12,8.4
2020,"IT2010A",2020-02-13,8.7
2020,"IT2010A",2020-02-14,10.3
2020,"IT2010A",2020-02-15,13.9
2020,"IT2010A",2020-02-16,8.2
2020,"IT2010A",2020-02-17,8.9
2020,"IT2010A",2020-02-19,10
2020,"IT2010A",2020-02-20,17.2
2020,"IT2010A",2020-02-21,18.1
2020,"IT2010A",2020-02-22,24.1
2020,"IT2010A",2020-02-23,8.7
2020,"IT2010A",2020-02-24,6
2020,"IT2010A",2020-02-25,4
2020,"IT2010A",2020-02-26,1.2
2020,"IT2010A",2020-02-27,0.8
2020,"IT2010A",2020-02-28,6.4
2020,"IT2010A",2020-02-29,5.1
2020,"IT2010A",2020-03-01,7.6
2020,"IT2010A",2020-03-02,2.8
2020,"IT2010A",2020-03-03,3.2
2020,"IT2010A",2020-03-04,4.9
2020,"IT2010A",2020-03-05,3.9
2020,"IT2010A",2020-03-06,5
2020,"IT2010A",2020-03-07,6
2020,"IT2010A",2020-03-08,7.8
2020,"IT2010A",2020-03-09,6.8
2020,"IT2010A",2020-03-10,10.5
2020,"IT2010A",2020-03-11,6.8
2020,"IT2010A",2020-03-12,5.5
2020,"IT2010A",2020-03-13,11.7
2020,"IT2010A",2020-03-14,8.3
2020,"IT2010A",2020-03-15,6.6
2020,"IT2010A",2020-03-16,10
2020,"IT2010A",2020-03-17,14.2
2020,"IT2010A",2020-03-18,12.1
2020,"IT2010A",2020-03-19,11.4
2020,"IT2010A",2020-03-20,6.9
2020,"IT2010A",2020-03-21,7.1
2020,"IT2010A",2020-03-22,9.2
2020,"IT2010A",2020-03-23,11.3
2020,"IT2010A",2020-03-24,8.5
2020,"IT2010A",2020-03-25,6.8
2020,"IT2010A",2020-03-26,6.3
2020,"IT2010A",2020-03-27,7.5
2020,"IT2010A",2020-03-28,7.4
2020,"IT2010A",2020-03-29,12.384
2020,"IT2010A",2020-03-30,14.275
2020,"IT2010A",2020-03-31,11.2333
2020,"IT2010A",2020-04-01,7.3958
2020,"IT2010A",2020-04-02,7.3375
2020,"IT2010A",2020-04-03,8.2792
2020,"IT2010A",2020-04-04,10.125
2020,"IT2010A",2020-04-05,10.7
2020,"IT2010A",2020-04-06,20.4
2020,"IT2010A",2020-04-07,20.2292
2020,"IT2010A",2020-04-08,16.3042
2020,"IT2010A",2020-04-09,16.3458
2020,"IT2010A",2020-04-10,14.9208
2020,"IT2010A",2020-04-11,10.8375
2020,"IT2010A",2020-04-12,11.6125
2020,"IT2010A",2020-04-13,9.475
2020,"IT2010A",2020-04-14,6.6208
2020,"IT2010A",2020-04-15,6.9792
2020,"IT2010A",2020-04-16,4.4
2020,"IT2010A",2020-04-17,8.9042
2020,"IT2010A",2020-04-18,6.6
2020,"IT2010A",2020-04-19,4.3
2020,"IT2010A",2020-04-20,1.7
2020,"IT2010A",2020-04-21,1.7333
2020,"IT2010A",2020-04-22,2.6208
2020,"IT2010A",2020-04-23,5.4417
2020,"IT2010A",2020-04-24,6.4208
2020,"IT2010A",2020-04-25,6.8125
2020,"IT2010A",2020-04-26,4.7833
2020,"IT2010A",2020-04-27,4.3833
2020,"IT2010A",2020-04-28,4.0083
2020,"IT2010A",2020-04-29,4.3167
2020,"IT2010A",2020-04-30,6.8792
2020,"IT2010A",2020-05-01,4.1125
2020,"IT2010A",2020-05-02,4.3292
2020,"IT2010A",2020-05-03,2.7583
2020,"IT2010A",2020-05-04,4.1042
2020,"IT2010A",2020-05-05,4.3292
2020,"IT2010A",2020-05-06,7.3083
2020,"IT2010A",2020-05-07,7.3708
2020,"IT2010A",2020-05-08,4.375
2020,"IT2010A",2020-05-09,3.7542
2020,"IT2010A",2020-05-10,2.7
2020,"IT2010A",2020-05-12,6.8
2020,"IT2010A",2020-05-13,6.6833
2020,"IT2010A",2020-05-14,3.9958
2020,"IT2010A",2020-05-15,4.0667
2020,"IT2010A",2020-05-16,7.8667
2020,"IT2010A",2020-05-17,7.0833
2020,"IT2010A",2020-05-18,6.5083
2020,"IT2010A",2020-05-19,2.1625
2020,"IT2010A",2020-05-20,3.7208
2020,"IT2010A",2020-05-21,6.5583
2020,"IT2010A",2020-05-22,7.9583
2020,"IT2010A",2020-05-23,9.1667
2020,"IT2010A",2020-05-24,6.0292
2020,"IT2010A",2020-05-25,4.4542
2020,"IT2010A",2020-05-26,5.7083
2020,"IT2010A",2020-05-27,5.8292
2020,"IT2010A",2020-05-28,4.1333
2020,"IT2010A",2020-05-29,2.5833
2020,"IT2010A",2020-05-30,2.2125
2020,"IT2010A",2020-05-31,2.625
2020,"IT2010A",2020-06-01,5.4292
2020,"IT2010A",2020-06-02,3.7
2020,"IT2010A",2020-06-03,2.5333
2020,"IT2010A",2020-06-04,27.5667
2020,"IT2010A",2020-06-05,3.7042
2020,"IT2010A",2020-06-06,1.6792
2020,"IT2010A",2020-06-07,5.725
2020,"IT2010A",2020-06-08,4.0417
2020,"IT2010A",2020-06-09,4.9708
2020,"IT2010A",2020-06-10,4.1917
2020,"IT2010A",2020-06-11,1.7708
2020,"IT2010A",2020-06-12,3.4667
2020,"IT2010A",2020-06-13,4.9625
2020,"IT2010A",2020-06-14,4.125
2020,"IT2010A",2020-06-15,4.675
2020,"IT2010A",2020-06-16,4.0542
2020,"IT2010A",2020-06-17,2.9667
2020,"IT2010A",2020-06-18,2.1833
2020,"IT2010A",2020-06-19,1.9417
2020,"IT2010A",2020-06-20,5.1292
2020,"IT2010A",2020-06-21,3.4875
2020,"IT2010A",2020-06-22,3.35
2020,"IT2010A",2020-06-23,6.675
2020,"IT2010A",2020-06-24,3.8792
2020,"IT2010A",2020-06-25,5.6792
2020,"IT2010A",2020-06-26,5.175
2020,"IT2010A",2020-06-27,4.6167
2020,"IT2010A",2020-06-28,4.9833
2020,"IT2010A",2020-06-29,4.6042
2020,"IT2010A",2020-06-30,4.7
2020,"IT2009A",2020-01-01,10.7
2020,"IT2009A",2020-01-02,10.5
2020,"IT2009A",2020-01-03,11.3
2020,"IT2009A",2020-01-04,8.6
2020,"IT2009A",2020-01-05,8.5
2020,"IT2009A",2020-01-06,3
2020,"IT2009A",2020-01-08,11.1
2020,"IT2009A",2020-01-09,10.6
2020,"IT2009A",2020-01-10,6.1
2020,"IT2009A",2020-01-11,6.6
2020,"IT2009A",2020-01-12,8.4
2020,"IT2009A",2020-01-13,14.1
2020,"IT2009A",2020-01-14,8.8
2020,"IT2009A",2020-01-15,6.7
2020,"IT2009A",2020-01-16,10.5
2020,"IT2009A",2020-01-17,6.5
2020,"IT2009A",2020-01-18,3
2020,"IT2009A",2020-01-19,2
2020,"IT2009A",2020-01-20,1
2020,"IT2009A",2020-01-21,4.9
2020,"IT2009A",2020-01-22,4.3
2020,"IT2009A",2020-01-23,5.2
2020,"IT2009A",2020-01-24,8.4
2020,"IT2009A",2020-01-25,5.9
2020,"IT2009A",2020-01-26,11.8
2020,"IT2009A",2020-01-27,8.2
2020,"IT2009A",2020-01-28,5.4
2020,"IT2009A",2020-01-29,4.2
2020,"IT2009A",2020-01-30,5.6
2020,"IT2009A",2020-01-31,3.9
2020,"IT2009A",2020-02-01,5.2
2020,"IT2009A",2020-02-02,3.7
2020,"IT2009A",2020-02-03,3.6
2020,"IT2009A",2020-02-04,6.2
2020,"IT2009A",2020-02-05,2.4
2020,"IT2009A",2020-02-06,3.7
2020,"IT2009A",2020-02-07,6.7
2020,"IT2009A",2020-02-08,7.9
2020,"IT2009A",2020-02-09,6.6
2020,"IT2009A",2020-02-10,7.2
2020,"IT2009A",2020-02-11,3.5
2020,"IT2009A",2020-02-12,3.1
2020,"IT2009A",2020-02-13,5
2020,"IT2009A",2020-02-14,3.6
2020,"IT2009A",2020-02-15,4.8
2020,"IT2009A",2020-02-16,5.3
2020,"IT2009A",2020-02-17,5.3
2020,"IT2009A",2020-02-18,9.3
2020,"IT2009A",2020-02-19,4.6
2020,"IT2009A",2020-02-20,4.4
2020,"IT2009A",2020-02-21,6.1
2020,"IT2009A",2020-02-22,6
2020,"IT2009A",2020-02-23,5.1
2020,"IT2009A",2020-02-24,4.8
2020,"IT2009A",2020-02-25,5.2
2020,"IT2009A",2020-02-26,1.7
2020,"IT2009A",2020-02-27,4.3
2020,"IT2009A",2020-02-28,5.2
2020,"IT2009A",2020-02-29,6.7
2020,"IT2009A",2020-03-01,7.3
2020,"IT2009A",2020-03-02,3
2020,"IT2009A",2020-03-03,3.3
2020,"IT2009A",2020-03-04,5.3
2020,"IT2009A",2020-03-05,2.4
2020,"IT2009A",2020-03-06,2.3
2020,"IT2009A",2020-03-07,2.3
2020,"IT2009A",2020-03-08,2.8
2020,"IT2009A",2020-03-09,3.8
2020,"IT2009A",2020-03-10,4.5
2020,"IT2009A",2020-03-11,4.1
2020,"IT2009A",2020-03-12,3.6
2020,"IT2009A",2020-03-16,5
2020,"IT2009A",2020-03-17,7.7
2020,"IT2009A",2020-03-18,7.5
2020,"IT2009A",2020-03-19,8.5
2020,"IT2009A",2020-03-20,6.5
2020,"IT2009A",2020-03-21,11.4
2020,"IT2009A",2020-03-22,11
2020,"IT2009A",2020-03-23,6.1
2020,"IT2009A",2020-03-24,5.5
2020,"IT2009A",2020-03-25,5.4
2020,"IT2009A",2020-03-26,5.6
2020,"IT2009A",2020-03-27,3.7
2020,"IT2009A",2020-03-28,3.5
2020,"IT2009A",2020-03-29,5.816
2020,"IT2009A",2020-03-30,10.8708
2020,"IT2009A",2020-03-31,7.7333
2020,"IT2009A",2020-04-01,4.05
2020,"IT2009A",2020-04-02,7.3958
2020,"IT2009A",2020-04-03,5.075
2020,"IT2009A",2020-04-04,6.8208
2020,"IT2009A",2020-04-05,7.4
2020,"IT2009A",2020-04-06,9.8417
2020,"IT2009A",2020-04-07,13.2167
2020,"IT2009A",2020-04-08,15.8083
2020,"IT2009A",2020-04-09,13.6167
2020,"IT2009A",2020-04-10,11.675
2020,"IT2009A",2020-04-11,11.175
2020,"IT2009A",2020-04-12,12.8
2020,"IT2009A",2020-04-13,10.3917
2020,"IT2009A",2020-04-14,7.725
2020,"IT2009A",2020-04-15,3.775
2020,"IT2009A",2020-04-16,5.5875
2020,"IT2009A",2020-04-17,7.6917
2020,"IT2009A",2020-04-18,9.7042
2020,"IT2009A",2020-04-19,7.275
2020,"IT2009A",2020-04-20,2.1
2020,"IT2009A",2020-04-22,6.3
2020,"IT2009A",2020-04-23,6.1875
2020,"IT2009A",2020-04-24,3.6125
2020,"IT2009A",2020-04-25,3.8792
2020,"IT2009A",2020-04-26,3.3458
2020,"IT2009A",2020-04-27,2.1
2020,"IT2009A",2020-04-28,2.0542
2020,"IT2009A",2020-04-29,1.0458
